Date,Australia,Bangladesh,Belgium & Luxembourg,Brunei Darussalam,Canada,China,Denmark,Egypt,Finland,France,Germany,Hong Kong SAR,India,Indonesia,Iran,Israel,Italy,Japan,Kuwait,Malaysia,Mauritius,Myanmar,Netherlands,New Zealand,Norway,Other Markets In Africa,Other Markets In Americas,Other Markets In Europe,Other Markets In Greater China,Other Markets In North Asia,Other Markets In Oceania,Other Markets In South Asia,Other Markets In Southeast Asia,Other Markets In West Asia,Pakistan,Philippines,Rep Of Ireland,Russian Federation,Saudi Arabia,South Africa (Rep Of),South Korea,Spain,Sri Lanka,Sweden,Switzerland,Taiwan,Thailand,USA,United Arab Emirates,United Kingdom,Vietnam,Africa,Americas,Europe,Greater China,North Asia,Oceania,Others,South Asia,Southeast Asia,West Asia,Total International Visitor Arrivals By Inbound Tourism Markets,exchange_Australian Dollar (Singapore Dollar Per Australian Dollar),exchange_Euro (Singapore Dollar Per Euro),exchange_Hong Kong Dollar (Singapore Dollar Per Hong Kong Dollar),exchange_Indian Rupee (Singapore Dollar Per 100 Indian Rupee),exchange_Indonesian Rupiah (Singapore Dollar Per 100 Indonesian Rupiah),exchange_Japanese Yen (Singapore Dollar Per 100 Japanese Yen),exchange_Korean Won (Singapore Dollar Per 100 Korean Won),exchange_Malaysian Ringgit (Singapore Dollar Per Malaysian Ringgit),exchange_New Taiwan Dollar (Singapore Dollar Per 100 New Taiwan Dollar),exchange_Philippine Peso (Singapore Dollar Per 100 Philippine Peso),exchange_Renminbi (Singapore Dollar Per Renminbi),exchange_Sterling Pound (Singapore Dollar Per Pound Sterling),exchange_Swiss Franc (Singapore Dollar Per Swiss Franc),exchange_Thai Baht (Singapore Dollar Per 100 Thai Baht),exchange_US Dollar (Singapore Dollar Per US Dollar),hotel_Average Hotel Occupancy Rate - Hotel With 100 Rooms And Less (Per Cent),hotel_Average Hotel Occupancy Rate - Hotel With 101 - 299 Rooms (Per Cent),hotel_Average Hotel Occupancy Rate - Hotel With 300 Or More Rooms (Per Cent),hotel_Average Room Rate - Hotel With 100 Rooms And Less (Dollar),hotel_Average Room Rate - Hotel With 101 - 299 Rooms (Dollar),hotel_Average Room Rate - Hotel With 300 Or More Rooms (Dollar),hotel_Available Room-Nights (Number),hotel_Gross Lettings (Room-Nights) (Number),hotel_Hotel Room Revenue (Thousand Dollars),hotel_Standard Average Hotel Occupancy Rate (Per Cent),hotel_Standard Average Room Rate (Dollar),airport_arrivals_France,airport_arrivals_Germany,airport_arrivals_Hong Kong,airport_arrivals_Indonesia,airport_arrivals_Japan,airport_arrivals_Mainland China,airport_arrivals_Malaysia,airport_arrivals_Philippines,airport_arrivals_Thailand,airport_arrivals_United Kingdom,airport_arrivals_Vietnam,airport_arrivals_Europe,airport_arrivals_Middle East,airport_arrivals_North America,airport_arrivals_North East Asia,airport_arrivals_Oceania,airport_arrivals_Other Regions,airport_arrivals_South Asia,airport_arrivals_South East Asia,airport_arrivals_Number Of Air Passenger Arrivals,airport_departures_France,airport_departures_Germany,airport_departures_Hong Kong,airport_departures_Indonesia,airport_departures_Japan,airport_departures_Mainland China,airport_departures_Malaysia,airport_departures_Philippines,airport_departures_Thailand,airport_departures_United Kingdom,airport_departures_Vietnam,airport_departures_Europe,airport_departures_Middle East,airport_departures_North America,airport_departures_North East Asia,airport_departures_Oceania,airport_departures_Other Regions,airport_departures_South Asia,airport_departures_South East Asia,airport_departures_Number Of Air Passenger Departures,cpi_All Items,cpi_Food,cpi_Food Excl Food & Beverage Serving Services,cpi_Rice & Cereal Products,cpi_Rice,cpi_Flour,cpi_Bread,"cpi_Macaroni, Noodles & Similar Pasta Products",cpi_Biscuits & Cookies,cpi_Cakes & Pastries,cpi_Breakfast Cereals,cpi_Other Cereal Products Nec,cpi_Meat,"cpi_Pork, Chilled Or Frozen","cpi_Beef, Chilled Or Frozen","cpi_Mutton, Chilled Or Frozen","cpi_Poultry, Chilled Or Frozen","cpi_Meat, Preserved Or Prepared",cpi_Fish & Other Seafood,"cpi_Fish, Fresh Or Chilled","cpi_Fish, Frozen","cpi_Other Seafood, Fresh, Chilled Or Frozen",cpi_Seafood Preparations,"cpi_Milk, Other Dairy Products & Eggs",cpi_Milk,cpi_Other Milk & Cream,cpi_Dairy Products Nec,cpi_Eggs,cpi_Oils & Fats,cpi_Vegetable Oils,cpi_Butter & Other Fats,cpi_Fruits & Nuts,"cpi_Tropical Fruits, Fresh","cpi_Citrus, Beries, Stone & Other Fruits, Fresh","cpi_Fruit, Dried & Dehydrated","cpi_Fruits, Canned Or Bottled","cpi_Nuts & Seed, In Shell Or Shelled",cpi_Vegetables,"cpi_Leafy Vegetables, Fresh Or Chilled","cpi_Fruit-Bearing Vegetables, Fresh Or Chilled","cpi_Root Vegetables, Fresh Or Chilled","cpi_Other Vegetables, Fresh Or Chilled","cpi_Vegetables, Frozen","cpi_Vegetables, Dried, Salted, Steamed Or Smoked","cpi_Vegetables, Canned Or Bottled","cpi_Vegetables, Preserved Or Prepared, Other Forms","cpi_Sugar, Confectionery & Desserts",cpi_Sugar,"cpi_Jams, Fruit Jellies, Fruit Puree & Pastes, Honey",cpi_Nut Butter & Paste,"cpi_Chocolate, Cocoa, & Cocoa-Based Food Products",cpi_Ice & Ice Cream,cpi_Sugar Confectionery & Desserts Nec,cpi_Ready-Made Food & Other Food Products Nec,cpi_Ready-Made Food,cpi_Baby Food,"cpi_Salt, Condiments & Sauces","cpi_Spices, Culinary Herbs & Seeds","cpi_Food Hampers, Incl Fruits",cpi_Other Food Products Nec,cpi_Non-Alcoholic Beverages,cpi_Fruit & Vegetable Juices,cpi_Coffee & Coffee Substitutes,cpi_Tea,cpi_Cocoa & Malt-Based Drinks,cpi_Water,cpi_Soft Drinks,cpi_Non-Alcoholic Beverages Nec,cpi_Clothing & Footwear,cpi_Clothing,cpi_Garments,cpi_Other Articles Of Clothing & Clothing Accessories,"cpi_Cleaning, Repair, Tailoring & Rental Of Clothing",cpi_Footwear,cpi_Housing & Utilities,cpi_Accommodation,cpi_Actual Rentals For Housing,cpi_Imputed Rentals For Housing,cpi_Housing Maintenance & Repairs,cpi_Utilities & Other Fuels,cpi_Water Supply,cpi_Refuse Collection,cpi_Electricity,cpi_Gas,cpi_Household Durables & Services,cpi_Furniture & Furnishings,cpi_Household Textiles,cpi_Household Appliances,cpi_Major Household Appliances,cpi_Small Household Appliances,cpi_Repair & Installation Of Household Appliances,"cpi_Glassware, Tableware & Household Utensils",cpi_Tools & Equipment For House & Garden,cpi_Household Services & Supplies,cpi_Non-Durable Household Goods,cpi_Domestic Services & Household Services,cpi_Other Insurance Nec,cpi_Health,cpi_Medicines & Health Products,cpi_Medicines & Health Supplements,cpi_Medical Products,cpi_Assistive Products,cpi_Outpatient Care Services,cpi_Fees At Polyclinics,cpi_Fees At General Practitioners (GP) Clinics,cpi_Fees At Specialist Outpatient Clinics,cpi_Outpatient Dental Services,cpi_Outpatient Care Services Nec,cpi_Inpatient Care Services,cpi_Other Health Services,cpi_Diagnostic Imaging Services & Medical Laboratory Services,cpi_Patient Emergency Transportation Services & Emergency Rescue,cpi_Health Insurance,cpi_Transport,cpi_Private Transport,cpi_Motor Cars,cpi_Motorcycles,cpi_Bicycles,cpi_Parts & Accessories For Personal Transport Equipment,cpi_Petrol,cpi_Other Fuel & Lubricants For Personal Transport Equipment,cpi_Maintenance & Repair Of Personal Transport Equipment,cpi_Other Services In Respect Of Personal Transport Equipment,cpi_Insurance Connected With Transport,cpi_Land Transport Services,cpi_Bus & Train Fares,cpi_Point-To-Point Transport Services,cpi_Commuting Fares,cpi_Other Land Transport Services,cpi_Other Transport Services,cpi_Airfares,cpi_Seafares,cpi_Travel Insurance,cpi_Transport Services Of Goods,cpi_Information & Communication,cpi_Information & Communication Equipment,cpi_Mobile Telephone Equipment,cpi_Information Processing Equipment,"cpi_Equipment For The Reception, Recording & Reproduction Of Sound & Vision",cpi_Unrecorded Recording Media,cpi_Information & Communication Equipment & Accessories Nec,cpi_Software Excl Games,cpi_Information & Communication Services,cpi_Fixed Communication Services,cpi_Mobile Communication Services,"cpi_Internet, Bundled & Other Telecommunication Services",cpi_Information & Communication Services Nec,"cpi_Recreation, Sport & Culture",cpi_Recreation & Cultural Goods,cpi_Other Recreational Goods,"cpi_Games, Toys & Hobbies","cpi_Equipment For Sport, Camping & Open-Air Recreation",cpi_Garden Products & Pets,"cpi_Garden Products, Plants & Flowers",cpi_Pets & Products For Pets,cpi_Recreational Services,cpi_Other Recreational Services,cpi_Veterinary & Other Services For Pets,cpi_Recreational & Sporting Services,cpi_Cultural Services,"cpi_Services Provided By Cinemas, Theatres & Concert Venues",cpi_Services Provided By Museums & Cultural Sites,cpi_Photographic Services,cpi_Cultural Services Nec,"cpi_Newspapers, Books & Stationery","cpi_Books, Excl School Textbooks & Study Guides",cpi_Newspapers & Others,cpi_Stationery & Drawing Materials,cpi_Holiday Expenses,cpi_Hotels,cpi_Chalets,cpi_Package Holidays,cpi_Education,"cpi_General, Vocational & Higher Education",cpi_Primary Education,cpi_Secondary Education,cpi_Post-Secondary (Non-Tertiary) Education,cpi_Polytechnic Education,cpi_Other Education,cpi_Private Tuition & Other Educational Courses,cpi_School Textbooks & Study Guides,cpi_Miscellaneous Goods & Services,cpi_Personal Care,cpi_Hairdressing & Personal Grooming Services,cpi_Electric Appliances For Personal Care,"cpi_Other Appliances, Articles & Products For Personal Care",cpi_Alcoholic Beverages & Tobacco,cpi_Alcoholic Beverages,cpi_Tobacco,cpi_Other Personal Effects,cpi_Jewellery & Watches,cpi_Devotional Articles & Articles For Religious & Ritual Celebrations,cpi_Other Personal Effects Nec,cpi_Social Services,cpi_Other Miscellaneous Services,cpi_Food & Beverage Serving Services,"cpi_Restaurants, Cafes & Pubs",cpi_Restaurants,cpi_Cafes,cpi_Pubs,cpi_Fast Food Restaurants,"cpi_Hawker Centres, And Food Courts, Coffee Shops & Kiosks",cpi_Hawker Centres,"cpi_Food Courts, Coffee Shops & Kiosks","cpi_Other Catering Services, Incl Vending Machines",cpi_All Items Less Accommodation,cpi_All Items Less Imputed Rentals For Housing
1978-01-01,28421,251,na,na,1328,56,551,na,84,2526,3955,3148,3383,na,304,na,2266,18652,58,na,na,na,2309,3612,409,na,na,na,na,na,677,754,na,na,656,na,na,na,367,na,518,na,826,837,2185,1956,na,8362,216,8512,na,587,10105,25643,na,na,32710,1807,5870,64500,1420,167016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16579.0,42435.0,6517.0,,40387.0,7063.0,18759.0,8336.0,,,,,,,,,,187574.0,,,15364.0,44587.0,6317.0,,39820.0,5341.0,17583.0,6420.0,,,,,,,,,,190941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-02-01,13982,318,na,na,1434,7,580,na,111,2694,4484,5805,3493,na,219,na,2192,20394,128,na,na,na,2345,2521,717,na,na,na,na,na,686,249,na,na,565,na,na,na,389,na,493,na,681,704,1596,1659,na,8251,224,9381,na,354,9996,26929,na,na,17189,657,5306,57650,1455,147954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16104.0,34437.0,6372.0,,42140.0,6763.0,16932.0,6505.0,,,,,,,,,,168272.0,,,15288.0,33819.0,6077.0,,39983.0,5584.0,19563.0,5051.0,,,,,,,,,,171115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-03-01,16536,474,na,na,1662,55,535,na,139,2771,5583,4510,4141,na,1706,na,2002,20136,287,na,na,na,2575,2727,614,na,na,na,na,na,374,266,na,na,657,na,na,na,560,na,601,na,809,895,1461,2460,na,9901,321,10289,na,405,11982,29549,na,na,19637,472,6347,63299,3740,163199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16581.0,39011.0,7262.0,,44470.0,6890.0,18822.0,6862.0,,,,,,,,,,183520.0,,,17565.0,36989.0,7046.0,,42917.0,6663.0,18926.0,7753.0,,,,,,,,,,185946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-04-01,16499,443,na,na,1586,11,356,na,103,3183,5309,3254,3431,na,286,na,1677,13508,65,na,na,na,2649,3197,434,na,na,na,na,na,427,282,na,na,756,na,na,na,538,na,701,na,948,697,1472,2336,na,11782,273,7470,na,736,13951,25613,na,na,20123,510,5860,73782,2007,162400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16676.0,42556.0,5722.0,,45975.0,7170.0,18911.0,5667.0,,,,,,,,,,188724.0,,,16560.0,39523.0,5602.0,,44539.0,7103.0,17860.0,8944.0,,,,,,,,,,187843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-05-01,20690,383,na,na,2025,3,313,na,79,2248,3491,3212,5272,na,294,na,1028,14472,74,na,na,na,2754,5130,358,na,na,na,na,na,468,202,na,na,720,na,na,na,488,na,674,na,885,495,1189,2143,na,13448,263,6557,na,514,17022,20421,na,na,26288,374,7462,68036,2039,162667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17851.0,40977.0,5894.0,,45419.0,8101.0,19582.0,6670.0,,,,,,,,,,191494.0,,,19184.0,40227.0,6733.0,,45269.0,8344.0,18442.0,9621.0,,,,,,,,,,200037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-06-01,17915,467,na,na,1179,1,339,na,81,1778,2806,3589,4908,na,273,na,830,12992,164,na,na,na,2588,4478,427,na,na,na,na,na,441,255,na,na,758,na,na,na,463,na,645,na,823,386,853,2112,na,10585,395,5545,na,688,12675,17048,na,na,22834,442,7211,67746,1901,149896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17455.0,42727.0,5391.0,,45395.0,7273.0,19527.0,8966.0,,,,,,,,,,195129.0,,,16266.0,40144.0,4908.0,,43729.0,7793.0,14653.0,9180.0,,,,,,,,,,185781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-07-01,19085,437,na,na,1665,11,355,na,64,4386,4174,5376,4220,na,329,na,1195,15363,98,na,na,na,5456,5441,406,na,na,na,na,na,460,254,na,na,893,na,na,na,758,na,686,na,912,501,1823,2413,na,10945,451,7688,na,662,13928,29135,na,na,24986,580,6716,73672,2425,175968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17574.0,44127.0,7811.0,,46970.0,6415.0,18988.0,12751.0,,,,,,,,,,205855.0,,,14646.0,48226.0,7318.0,,45430.0,7022.0,15288.0,9574.0,,,,,,,,,,202644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-08-01,20802,552,na,na,1247,6,309,na,64,6695,4834,7059,4379,na,380,na,3408,24656,171,na,na,na,3883,6127,431,na,na,na,na,na,503,205,na,na,636,na,na,na,841,na,595,na,946,405,1417,3421,na,9569,442,8156,na,617,11771,32959,na,na,27432,419,6718,82899,2756,201355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18346.0,56796.0,9284.0,,50897.0,8049.0,19633.0,11970.0,,,,,,,,,,229990.0,,,20336.0,48195.0,9250.0,,49731.0,6665.0,20768.0,10467.0,,,,,,,,,,227451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-09-01,19622,352,na,na,1244,4,473,na,51,2980,4128,3603,5004,na,263,na,1445,13397,141,na,na,na,3143,5970,428,na,na,na,na,na,522,204,na,na,516,na,na,na,1095,na,491,na,911,634,1383,2269,na,8839,469,7627,na,866,11026,24496,na,na,26114,551,6987,75304,2862,167980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18018.0,44481.0,6265.0,,47397.0,7400.0,18270.0,10610.0,,,,,,,,,,202499.0,,,16737.0,47395.0,6009.0,,45206.0,6906.0,16595.0,11438.0,,,,,,,,,,208930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-10-01,18269,524,na,na,1525,17,665,na,251,2693,5098,3825,5775,na,360,na,1254,16897,88,na,na,na,3422,4731,658,na,na,na,na,na,513,202,na,na,668,na,na,na,606,na,740,na,1001,896,2052,2643,na,14039,327,9354,na,701,16983,29428,na,na,23513,551,8170,71707,2449,177639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19434.0,44122.0,7781.0,,47295.0,8569.0,22063.0,10406.0,,,,,,,,,,209060.0,,,19049.0,42960.0,6797.0,,46632.0,7810.0,18938.0,6552.0,,,,,,,,,,205506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
